SEASON,TEAM,TEAM_ID,PLAYOFF_RESULT,PLAYOFF_LABEL,TEAM_W_PCT,TEAM_PTS,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_FG_PCT,TEAM_FG3_PCT,TEAM_FT_PCT,TEAM_PLUS_MINUS,TEAM_W,TEAM_L,TEAM_E_OFF_RATING,TEAM_E_DEF_RATING,TEAM_E_NET_RATING,TEAM_E_PACE,CONF_STRENGTH,ROSTER_CONTINUITY,P1_PTS,P1_REB,P1_AST,P1_STL,P1_BLK,P1_TOV,P1_FG_PCT,P1_FG3_PCT,P1_FT_PCT,P1_MIN,P1_PER_APPROX,P2_PTS,P2_REB,P2_AST,P2_STL,P2_BLK,P2_TOV,P2_FG_PCT,P2_FG3_PCT,P2_FT_PCT,P2_MIN,P2_PER_APPROX,P3_PTS,P3_REB,P3_AST,P3_STL,P3_BLK,P3_TOV,P3_FG_PCT,P3_FG3_PCT,P3_FT_PCT,P3_MIN,P3_PER_APPROX,P4_PTS,P4_REB,P4_AST,P4_STL,P4_BLK,P4_TOV,P4_FG_PCT,P4_FG3_PCT,P4_FT_PCT,P4_MIN,P4_PER_APPROX,P5_PTS,P5_REB,P5_AST,P5_STL,P5_BLK,P5_TOV,P5_FG_PCT,P5_FG3_PCT,P5_FT_PCT,P5_MIN,P5_PER_APPROX,P6_PTS,P6_REB,P6_AST,P6_STL,P6_BLK,P6_TOV,P6_FG_PCT,P6_FG3_PCT,P6_FT_PCT,P6_MIN,P6_PER_APPROX,P7_PTS,P7_REB,P7_AST,P7_STL,P7_BLK,P7_TOV,P7_FG_PCT,P7_FG3_PCT,P7_FT_PCT,P7_MIN,P7_PER_APPROX,P8_PTS,P8_REB,P8_AST,P8_STL,P8_BLK,P8_TOV,P8_FG_PCT,P8_FG3_PCT,P8_FT_PCT,P8_MIN,P8_PER_APPROX
2014-15,CLE,1610612739,4,Finals Loss,0.6,102.2,42.7,21.8,7.3,4.1,13.9,0.456,0.353,0.753,2.9,33.0,22.0,107.2,105.1,2.1,94.7,0.4680666666666667,0.375,21.7,3.3,5.3,1.5,0.3,2.3,0.466,0.414,0.841,37.7,0.7904509283819628,25.9,5.6,7.3,1.5,0.7,4.2,0.489,0.333,0.736,36.7,1.002724795640327,17.0,10.4,2.3,0.7,0.5,1.7,0.429,0.345,0.811,34.7,0.8414985590778097,11.7,2.7,3.0,1.2,0.1,1.6,0.406,0.355,0.725,28.6,0.5979020979020978,9.1,8.4,0.5,0.4,0.9,1.0,0.534,0.0,0.629,28.4,0.6443661971830985,9.3,8.1,0.5,0.4,1.3,1.3,0.536,0.333,0.7,26.2,0.698473282442748,9.8,6.5,1.3,0.7,0.6,1.3,0.555,0.0,0.733,24.4,0.7213114754098362,8.6,3.0,2.4,1.3,0.2,1.7,0.432,0.385,0.667,24.2,0.5702479338842976
2014-15,DAL,1610612742,1,First Round Exit,0.655,106.3,42.3,23.0,8.1,4.9,12.3,0.465,0.358,0.757,5.4,36.0,19.0,109.4,102.9,6.4,96.6,0.5314000000000001,0.5,19.8,2.4,4.5,1.9,0.3,2.5,0.454,0.329,0.765,33.6,0.7857142857142856,15.6,4.8,2.4,1.0,0.3,1.3,0.454,0.375,0.728,33.1,0.688821752265861,10.7,11.8,1.3,0.6,1.3,1.3,0.684,0.0,0.737,30.7,0.7947882736156353,8.7,6.3,8.7,1.6,0.1,3.1,0.404,0.323,0.309,30.5,0.7311475409836066,18.3,6.0,2.0,0.5,0.5,1.2,0.467,0.36,0.889,29.8,0.8758389261744967,12.0,6.8,1.0,0.6,0.9,1.8,0.543,0.0,0.74,24.0,0.8125,8.5,1.9,3.3,0.9,0.2,1.0,0.397,0.355,0.8,22.6,0.6106194690265486,9.0,3.0,0.0,0.0,3.0,1.0,0.429,0.0,0.75,21.8,0.6422018348623852
2014-15,DEN,1610612743,0,Missed Playoffs,0.377,100.7,44.9,21.6,7.0,4.7,14.1,0.434,0.316,0.74,-3.4,20.0,33.0,101.4,105.1,-3.7,98.4,0.5314000000000001,0.625,16.9,3.2,10.1,1.3,0.1,2.6,0.447,0.36,0.731,37.0,0.7837837837837837,13.9,6.0,1.5,0.6,0.4,1.4,0.42,0.338,0.807,31.7,0.6624605678233438,11.7,8.7,1.2,0.7,0.7,1.5,0.504,0.25,0.682,27.4,0.7846715328467152,7.5,2.6,4.5,0.8,0.1,1.8,0.366,0.339,0.708,23.6,0.5805084745762711,8.1,6.3,0.9,0.4,0.5,1.4,0.503,0.0,0.613,19.8,0.7474747474747474,8.2,3.0,1.1,0.5,0.2,0.8,0.344,0.296,0.9,19.3,0.632124352331606,7.5,3.2,1.0,0.9,0.5,1.0,0.42,0.252,0.809,17.9,0.6759776536312849,7.0,6.3,0.9,0.8,1.3,1.3,0.445,0.0,0.682,17.2,0.872093023255814
2014-15,DET,1610612765,0,Missed Playoffs,0.389,98.3,45.2,21.3,7.7,4.5,13.7,0.428,0.344,0.712,-1.5,21.0,33.0,101.9,104.0,-2.1,95.6,0.4680666666666667,0.5,11.9,3.1,1.1,1.1,0.3,1.1,0.396,0.349,0.692,30.8,0.5324675324675325,15.4,10.4,2.0,0.9,0.4,2.1,0.492,0.0,0.753,30.2,0.8940397350993377,12.6,12.8,0.6,1.0,1.8,1.5,0.5,0.0,0.406,29.5,0.9254237288135594,15.4,2.5,6.6,1.1,0.1,2.2,0.401,0.36,0.839,28.6,0.8216783216783218,12.8,4.0,4.3,0.8,0.1,1.8,0.432,0.278,0.861,28.0,0.7214285714285715,11.7,1.7,1.6,1.0,0.1,1.0,0.405,0.306,0.944,24.9,0.606425702811245,7.6,3.2,1.6,0.4,0.2,0.5,0.446,0.488,0.833,23.6,0.5296610169491525,5.6,2.8,0.8,0.5,0.0,0.6,0.384,0.317,0.882,21.0,0.4333333333333333
2014-15,GSW,1610612744,5,Champion,0.824,110.6,45.1,27.2,9.4,6.1,14.9,0.481,0.384,0.774,10.9,42.0,9.0,109.6,97.3,12.3,101.2,0.5314000000000001,1.0,23.6,4.7,7.9,2.2,0.2,3.1,0.481,0.399,0.9,33.2,1.0692771084337351,22.1,3.4,2.9,1.2,0.9,2.2,0.471,0.44,0.861,32.5,0.8707692307692306,11.1,8.3,3.6,1.6,1.4,1.7,0.432,0.33,0.683,32.0,0.759375,10.3,5.7,1.5,0.6,0.2,0.9,0.503,0.432,0.724,29.2,0.5958904109589042,7.2,3.2,2.9,1.1,0.2,1.2,0.455,0.331,0.548,26.8,0.5,6.6,8.4,2.8,0.6,1.8,1.7,0.566,0.0,0.559,24.2,0.7644628099173555,8.5,5.7,2.2,0.8,0.7,1.0,0.489,0.0,0.767,19.3,0.8756476683937823,12.0,5.1,0.9,0.2,0.6,1.2,0.503,0.182,0.82,18.1,0.9723756906077348
2014-15,HOU,1610612745,3,Conference Finals,0.679,103.1,43.4,21.7,9.6,4.5,16.9,0.439,0.351,0.718,3.3,36.0,17.0,103.8,100.3,3.5,98.7,0.5314000000000001,0.5,27.4,5.7,6.8,2.0,0.8,4.0,0.455,0.383,0.87,36.6,1.0573770491803278,12.6,5.4,2.3,2.0,0.2,1.6,0.378,0.331,0.866,35.8,0.5837988826815642,16.3,11.0,1.4,0.7,1.4,3.1,0.575,0.5,0.527,32.2,0.8602484472049687,10.7,4.5,3.3,1.1,0.4,1.4,0.386,0.365,0.725,30.9,0.6019417475728156,12.4,6.7,3.7,1.2,1.4,2.5,0.414,0.321,0.469,28.8,0.7951388888888888,11.6,6.0,1.6,0.7,0.4,1.8,0.518,0.318,0.618,28.0,0.6607142857142857,11.1,3.3,2.5,1.7,0.2,1.6,0.421,0.294,0.761,26.2,0.6564885496183205,9.2,3.8,1.3,0.8,1.3,2.0,0.399,0.293,0.756,25.4,0.5669291338582678
2014-15,IND,1610612754,0,Missed Playoffs,0.389,95.8,44.7,21.3,6.1,4.4,14.4,0.435,0.333,0.764,-1.4,21.0,33.0,99.3,101.6,-2.3,95.4,0.4680666666666667,0.75,9.6,4.1,2.3,1.0,0.2,1.5,0.393,0.313,0.814,31.0,0.5064516129032258,13.1,7.3,3.5,0.9,0.7,1.9,0.48,0.235,0.805,29.6,0.7972972972972971,10.3,2.8,3.8,0.9,0.2,1.9,0.436,0.409,0.832,26.9,0.5985130111524164,11.6,3.5,3.0,0.8,0.1,1.6,0.44,0.343,0.824,26.0,0.6692307692307693,11.1,7.1,1.3,0.2,1.8,1.6,0.456,0.0,0.825,25.6,0.7773437499999999,12.4,2.8,1.2,0.9,0.3,1.1,0.371,0.311,0.798,25.1,0.6573705179282867,9.4,3.4,4.3,0.5,0.0,1.4,0.413,0.322,0.787,24.5,0.6612244897959185,14.1,3.3,3.8,0.7,0.3,1.3,0.466,0.4,0.755,23.9,0.8744769874476988
2014-15,LAC,1610612746,2,Second Round Exit,0.648,106.7,41.6,24.6,7.9,4.7,11.9,0.472,0.371,0.738,6.0,35.0,19.0,110.5,104.4,6.1,96.4,0.5314000000000001,0.75,22.5,7.5,5.1,0.9,0.4,2.2,0.501,0.381,0.718,35.3,0.9688385269121813,17.7,4.9,9.7,1.9,0.2,2.2,0.469,0.382,0.882,34.6,0.9306358381502888,10.7,13.8,0.6,0.9,2.4,1.2,0.725,0.0,0.414,33.8,0.8047337278106509,9.8,3.8,1.5,0.9,0.6,1.1,0.46,0.367,0.8,29.3,0.5290102389078499,14.6,1.8,1.6,0.4,0.1,1.2,0.468,0.436,0.867,29.2,0.5924657534246576,16.0,2.0,2.6,0.9,0.2,1.5,0.391,0.328,0.904,26.9,0.7509293680297398,6.7,1.9,2.3,0.6,0.2,0.8,0.394,0.273,0.698,21.2,0.5141509433962262,6.4,3.8,1.1,0.4,0.7,0.7,0.429,0.324,0.646,17.4,0.6724137931034483
2014-15,LAL,1610612747,0,Missed Playoffs,0.245,99.1,43.6,20.6,7.2,4.5,13.1,0.431,0.349,0.746,-7.1,13.0,40.0,101.2,108.4,-7.2,96.6,0.5314000000000001,0.5,22.3,5.7,5.6,1.3,0.2,3.7,0.373,0.293,0.813,34.5,0.910144927536232,9.3,3.7,1.7,0.8,0.6,0.9,0.407,0.363,0.813,29.0,0.5241379310344828,12.3,8.0,1.4,0.5,0.9,1.5,0.476,0.0,0.76,28.0,0.7714285714285714,10.2,2.4,4.6,1.1,0.4,2.4,0.426,0.374,0.777,25.5,0.6392156862745099,12.5,7.0,1.3,0.5,0.2,1.2,0.516,0.0,0.621,24.8,0.8185483870967742,8.0,7.3,1.2,0.6,1.2,0.7,0.582,0.0,0.543,24.0,0.7333333333333334,13.5,2.3,1.0,0.6,0.3,1.1,0.365,0.367,0.9,23.7,0.7004219409282701,9.3,3.1,1.3,0.5,0.0,0.6,0.446,0.389,0.81,22.9,0.5938864628820961
2014-15,MEM,1610612763,2,Second Round Exit,0.736,100.6,43.2,22.0,8.4,4.4,13.0,0.46,0.34,0.778,4.8,39.0,14.0,104.6,100.2,4.4,94.2,0.5314000000000001,0.75,18.3,8.1,3.7,0.9,1.7,2.2,0.491,0.167,0.819,33.9,0.8997050147492625,16.8,12.0,1.8,1.0,0.2,2.1,0.492,0.571,0.756,32.5,0.9138461538461539,15.9,4.1,1.7,0.7,0.4,1.4,0.423,0.306,0.838,31.9,0.670846394984326,16.9,3.2,5.3,1.2,0.1,2.3,0.455,0.401,0.859,31.7,0.7697160883280757,10.7,2.3,2.1,1.0,0.2,1.0,0.476,0.448,0.849,31.2,0.4903846153846154,8.0,3.9,1.5,1.9,0.5,1.3,0.477,0.286,0.678,25.2,0.5753968253968255,7.8,1.7,3.1,0.6,0.1,1.1,0.5,0.243,0.843,18.7,0.6524064171122994,6.0,1.9,1.3,0.7,0.2,0.7,0.334,0.273,0.769,16.6,0.5662650602409638
2014-15,MIA,1610612748,0,Missed Playoffs,0.423,92.8,37.8,20.1,8.0,4.2,14.6,0.455,0.345,0.742,-3.8,22.0,30.0,101.5,104.7,-3.2,91.9,0.4680666666666667,0.5,21.1,7.0,2.2,0.9,0.6,2.2,0.46,0.375,0.772,35.4,0.8361581920903955,16.2,3.6,4.1,1.0,0.2,2.2,0.501,0.355,0.746,33.4,0.6856287425149701,14.3,5.1,1.8,1.0,0.3,1.6,0.488,0.377,0.745,32.9,0.6352583586626139,21.4,3.8,5.4,1.1,0.4,3.3,0.487,0.306,0.736,32.3,0.8916408668730651,10.8,2.7,4.3,1.6,0.1,2.3,0.399,0.285,0.777,30.9,0.5566343042071199,5.1,2.3,2.6,0.9,0.1,1.6,0.368,0.343,0.761,20.9,0.4497607655502393,5.3,4.9,0.7,0.5,1.0,0.5,0.628,0.75,0.627,20.0,0.595,10.0,8.6,0.1,0.6,2.4,1.1,0.642,0.0,0.538,19.5,1.0564102564102564
2014-15,MIL,1610612749,1,First Round Exit,0.566,99.2,41.3,23.7,9.6,4.8,16.5,0.466,0.378,0.773,2.0,30.0,23.0,102.1,99.3,2.9,96.4,0.4680666666666667,0.625,15.0,6.2,7.4,1.5,0.4,4.2,0.38,0.256,0.643,33.9,0.7758112094395281,12.0,6.6,2.5,0.9,1.0,2.0,0.507,0.167,0.733,29.6,0.7094594594594594,12.3,5.5,1.7,1.2,0.2,1.9,0.49,0.25,0.697,29.5,0.6440677966101694,11.4,4.4,1.8,1.6,0.2,1.1,0.476,0.423,0.84,27.1,0.6752767527675276,11.8,2.6,2.9,0.7,0.3,1.7,0.422,0.355,0.839,24.6,0.6747967479674797,8.2,2.9,1.7,0.9,0.2,0.6,0.506,0.442,0.717,23.7,0.561181434599156,7.8,6.5,2.3,1.0,0.3,1.8,0.438,0.0,0.779,23.1,0.696969696969697,7.3,6.1,0.9,1.0,1.4,1.0,0.5,0.0,0.5,21.7,0.7235023041474654
2014-15,MIN,1610612750,0,Missed Playoffs,0.208,97.5,41.2,22.1,8.4,4.0,15.1,0.437,0.339,0.758,-8.6,11.0,42.0,99.3,109.1,-9.9,97.4,0.5314000000000001,0.625,15.2,4.4,1.9,1.1,0.6,2.0,0.431,0.358,0.737,34.5,0.6144927536231884,20.2,4.2,2.0,0.9,0.0,2.0,0.446,0.413,0.869,32.8,0.7713414634146342,9.5,8.4,2.2,0.9,1.7,1.6,0.489,0.2,0.791,28.7,0.7351916376306619,10.8,4.9,7.8,1.4,0.0,3.3,0.418,0.412,0.76,27.3,0.7912087912087911,13.5,7.2,1.0,0.5,0.4,1.3,0.451,0.0,0.85,27.1,0.7859778597785977,13.6,4.1,1.2,0.5,0.2,0.9,0.486,0.392,0.72,23.1,0.8095238095238094,7.6,2.1,3.2,0.8,0.1,2.1,0.414,0.284,0.808,21.7,0.5391705069124424,9.6,2.2,1.9,0.4,0.0,1.3,0.359,0.293,0.863,21.6,0.5925925925925926
2014-15,NOP,1610612740,1,First Round Exit,0.509,99.8,44.0,21.4,7.0,6.0,13.1,0.453,0.354,0.762,0.1,27.0,26.0,105.5,105.8,-0.2,94.1,0.5314000000000001,0.625,24.5,10.3,1.7,1.5,2.7,1.3,0.551,0.111,0.831,35.8,1.1005586592178773,16.8,5.4,6.1,1.2,0.4,3.0,0.436,0.301,0.687,34.5,0.7797101449275363,15.2,3.5,7.1,1.6,0.6,2.4,0.444,0.367,0.851,33.7,0.7596439169139466,12.6,2.8,3.8,0.9,0.2,2.0,0.421,0.449,0.825,32.5,0.563076923076923,14.9,5.2,1.0,0.6,0.3,1.1,0.408,0.347,0.864,29.1,0.718213058419244,7.0,9.9,0.9,0.3,0.8,1.3,0.496,0.0,0.578,26.0,0.6769230769230768,4.9,3.4,0.7,0.8,0.5,0.5,0.459,0.333,0.65,25.3,0.3873517786561265,6.3,2.3,3.5,0.9,0.2,1.2,0.386,0.265,0.696,24.4,0.49180327868852464
2014-15,NYK,1610612752,0,Missed Playoffs,0.189,92.5,39.8,21.5,7.2,4.0,14.3,0.436,0.359,0.769,-7.7,10.0,43.0,99.0,107.7,-8.7,92.7,0.4680666666666667,0.25,24.2,6.6,3.1,1.0,0.4,2.2,0.444,0.341,0.797,35.7,0.9271708683473388,9.3,3.1,4.6,0.7,0.0,1.7,0.424,0.436,0.963,30.2,0.5298013245033113,11.1,4.7,3.0,0.9,0.3,0.9,0.371,0.328,0.788,29.7,0.6430976430976432,11.1,2.0,1.7,0.3,0.2,1.0,0.385,0.336,0.821,23.2,0.6163793103448275,6.8,3.4,1.1,0.5,0.1,1.0,0.422,0.0,0.706,22.1,0.49321266968325783,5.4,2.0,2.5,1.3,0.1,1.0,0.414,0.342,0.811,22.1,0.4660633484162896,8.1,3.8,1.5,0.4,0.4,1.0,0.45,0.462,0.831,21.2,0.6226415094339622,5.6,4.7,1.0,0.4,0.3,0.9,0.498,0.375,0.719,19.7,0.5634517766497463
2014-15,OKC,1610612760,0,Missed Playoffs,0.528,100.7,46.5,20.3,7.2,6.1,14.8,0.444,0.325,0.754,1.9,28.0,25.0,102.6,101.0,1.6,97.2,0.5314000000000001,0.5,25.9,6.6,4.0,0.9,1.0,2.8,0.517,0.405,0.852,33.7,1.056379821958457,25.8,6.3,7.6,2.2,0.2,3.7,0.431,0.281,0.83,32.7,1.1743119266055047,13.8,7.5,0.8,0.5,2.3,1.5,0.459,0.389,0.835,32.7,0.7155963302752294,13.8,7.8,0.5,0.5,0.3,1.9,0.491,0.317,0.788,27.1,0.7749077490774908,10.6,2.0,2.0,1.3,0.3,1.5,0.396,0.261,0.74,24.9,0.5903614457831325,7.4,7.0,1.0,0.4,1.2,1.6,0.547,0.0,0.527,24.3,0.6337448559670782,9.4,2.5,0.9,0.7,0.1,0.4,0.434,0.371,0.875,24.0,0.5499999999999999,7.1,2.6,1.2,0.6,0.3,0.8,0.4,0.406,0.806,23.8,0.46218487394957974
2014-15,ORL,1610612753,0,Missed Playoffs,0.304,95.7,40.8,20.4,7.5,3.7,15.0,0.456,0.358,0.735,-6.0,17.0,39.0,99.5,105.4,-5.9,96.0,0.4680666666666667,0.5,17.4,6.6,2.0,1.0,0.5,1.8,0.465,0.375,0.785,34.6,0.7427745664739884,19.6,11.3,1.9,0.6,0.7,2.0,0.536,0.667,0.776,34.3,0.9358600583090382,16.6,4.1,3.8,1.6,0.2,2.8,0.443,0.341,0.815,34.1,0.6891495601173021,12.1,2.6,2.1,0.8,0.0,1.4,0.436,0.377,0.719,29.0,0.5586206896551725,7.9,3.7,5.7,1.6,0.2,2.4,0.423,0.19,0.546,28.0,0.5964285714285715,7.6,4.2,1.4,0.7,0.5,1.1,0.392,0.393,0.857,27.6,0.48188405797101447,6.4,4.2,1.4,0.7,1.0,1.2,0.493,0.282,0.765,17.9,0.6983240223463689,5.9,3.2,0.7,0.3,0.4,1.0,0.538,0.474,0.667,16.4,0.579268292682927
2014-15,PHI,1610612755,0,Missed Playoffs,0.226,89.8,42.2,20.3,9.8,6.0,18.6,0.41,0.31,0.683,-10.7,12.0,41.0,91.5,101.8,-10.3,98.1,0.4680666666666667,0.375,8.2,7.2,1.6,1.6,1.7,1.9,0.445,0.0,0.561,30.1,0.6112956810631229,16.9,2.9,5.2,1.6,0.3,3.8,0.403,0.261,0.667,29.8,0.7751677852348993,10.0,4.9,1.3,1.3,0.3,1.6,0.417,0.286,0.623,29.0,0.5586206896551724,13.2,4.7,1.5,1.4,0.5,1.7,0.395,0.389,0.835,28.3,0.6925795053003533,8.0,3.2,1.1,0.9,0.4,0.8,0.391,0.359,0.65,25.7,0.49805447470817116,8.9,5.3,1.1,0.5,0.3,1.4,0.492,0.222,0.777,20.5,0.7170731707317072,5.7,3.0,0.8,0.6,1.1,1.0,0.375,0.387,0.633,18.7,0.5454545454545454,3.8,1.3,3.8,0.5,0.0,2.1,0.345,0.154,0.667,18.3,0.39890710382513656
2014-15,PHX,1610612756,0,Missed Playoffs,0.537,105.9,42.5,20.6,8.8,4.9,14.9,0.461,0.359,0.785,1.2,29.0,25.0,105.9,104.1,1.8,99.2,0.5314000000000001,0.75,17.2,5.2,5.9,1.7,0.6,3.1,0.45,0.333,0.822,33.9,0.8112094395280235,17.8,4.3,5.4,1.6,0.2,3.2,0.435,0.409,0.881,32.5,0.8030769230769231,15.1,6.0,2.0,1.2,0.5,2.0,0.468,0.32,0.773,30.8,0.7402597402597403,7.9,5.9,1.6,1.3,0.3,1.0,0.442,0.365,0.766,28.7,0.5574912891986062,9.9,3.9,1.4,0.7,0.2,0.8,0.456,0.397,0.656,22.8,0.6710526315789473,12.5,2.9,1.2,0.7,0.2,1.5,0.414,0.357,0.867,20.5,0.7804878048780488,6.2,6.0,0.4,0.5,1.5,1.0,0.556,0.333,0.711,20.4,0.6666666666666667,6.3,2.7,0.6,0.4,0.2,0.8,0.401,0.357,0.757,20.4,0.46078431372549017
2014-15,POR,1610612757,1,First Round Exit,0.679,102.6,46.0,22.3,7.0,5.0,13.8,0.444,0.362,0.795,5.3,36.0,17.0,104.9,99.6,5.2,96.6,0.5314000000000001,0.625,21.5,4.6,6.3,1.5,0.3,2.6,0.433,0.339,0.861,36.3,0.8705234159779613,23.6,10.3,1.8,0.8,1.1,1.9,0.463,0.424,0.873,36.0,0.9916666666666667,5.0,4.7,8.7,1.0,0.0,4.3,0.222,0.2,0.286,35.7,0.4229691876750699,16.4,3.6,2.3,1.2,0.2,1.4,0.454,0.399,0.729,34.0,0.6558823529411765,8.9,5.5,4.7,1.1,0.6,1.8,0.374,0.271,0.833,33.7,0.5637982195845698,14.5,3.4,1.9,0.6,0.1,1.6,0.428,0.337,0.841,33.0,0.5727272727272726,9.9,7.3,1.1,0.4,1.6,1.5,0.517,0.0,0.754,28.2,0.6666666666666667,4.5,1.9,3.8,0.5,0.1,1.3,0.365,0.329,0.714,20.7,0.4589371980676328
2014-15,SAC,1610612758,0,Missed Playoffs,0.346,100.0,44.6,19.3,6.3,3.9,16.4,0.451,0.324,0.773,-4.2,18.0,34.0,101.6,106.0,-4.4,97.2,0.5314000000000001,0.875,19.9,5.9,3.9,1.1,0.5,2.6,0.444,0.34,0.865,35.3,0.8130311614730877,16.1,3.2,5.6,1.5,0.3,2.5,0.473,0.373,0.788,34.8,0.6954022988505747,23.8,12.5,3.3,1.4,1.7,4.4,0.465,0.5,0.801,34.5,1.1101449275362318,11.7,3.0,1.5,0.8,0.3,1.6,0.444,0.362,0.837,33.2,0.47289156626506024,5.6,6.3,0.9,0.3,0.6,1.1,0.468,0.0,0.625,24.7,0.5101214574898786,7.6,4.3,0.5,0.2,0.3,0.9,0.521,0.0,0.832,18.0,0.6666666666666665,4.2,6.8,0.7,0.4,0.1,0.9,0.424,0.0,0.6,17.8,0.6348314606741572,6.6,2.7,0.5,0.4,0.0,0.6,0.441,0.273,0.653,17.7,0.5423728813559323
2014-15,SAS,1610612759,1,First Round Exit,0.642,100.7,43.8,24.3,7.6,5.4,14.2,0.454,0.364,0.768,3.9,34.0,19.0,103.9,99.6,4.3,95.3,0.5314000000000001,1.0,15.4,7.5,2.5,2.1,0.7,1.5,0.443,0.339,0.803,32.0,0.834375,12.0,4.5,2.0,1.4,1.2,1.2,0.422,0.394,0.829,30.3,0.6567656765676567,14.5,9.9,2.9,1.0,1.9,2.0,0.487,0.0,0.725,29.9,0.94314381270903,14.5,1.8,4.7,0.5,0.1,2.5,0.476,0.509,0.808,29.1,0.6563573883161512,8.1,4.4,3.1,0.5,0.3,1.6,0.444,0.304,0.725,25.0,0.5920000000000001,12.0,3.0,4.8,1.0,0.2,2.3,0.418,0.353,0.72,24.7,0.757085020242915,9.8,2.6,1.8,0.5,0.1,0.9,0.441,0.381,0.79,23.1,0.6017316017316017,8.4,2.8,2.7,0.6,0.3,1.0,0.515,0.333,0.736,22.4,0.6160714285714286
2014-15,TOR,1610612761,1,First Round Exit,0.679,105.6,41.9,21.0,7.5,4.5,12.8,0.457,0.35,0.783,4.9,36.0,17.0,108.9,104.3,4.6,95.6,0.4680666666666667,0.875,18.6,4.8,7.2,1.6,0.2,2.5,0.423,0.333,0.802,35.1,0.851851851851852,18.3,4.3,3.3,1.3,0.2,2.1,0.394,0.214,0.8,33.4,0.7574850299401198,9.9,5.7,1.4,0.6,0.9,1.5,0.596,0.448,0.633,26.7,0.6367041198501873,8.5,5.5,1.8,0.7,0.5,0.5,0.468,0.406,0.789,26.6,0.6203007518796992,12.0,8.6,0.4,0.3,1.2,1.3,0.562,0.0,0.806,26.2,0.8091603053435115,10.3,3.1,1.0,0.6,0.3,0.9,0.414,0.368,0.8,25.7,0.5603112840466926,15.2,1.8,1.8,1.2,0.1,1.2,0.396,0.332,0.862,24.6,0.7682926829268293,9.6,2.6,3.5,0.5,0.1,1.4,0.408,0.362,0.725,22.8,0.6535087719298246
2014-15,UTA,1610612762,0,Missed Playoffs,0.358,95.7,42.9,20.3,7.0,5.8,15.1,0.45,0.343,0.735,-2.4,19.0,34.0,102.9,106.1,-3.1,92.8,0.5314000000000001,0.625,19.7,5.0,4.3,1.4,0.4,2.7,0.46,0.392,0.807,35.2,0.7982954545454545,13.9,4.2,3.0,0.6,0.2,1.9,0.403,0.382,0.822,33.3,0.6006006006006007,12.6,2.6,4.7,0.8,0.2,1.7,0.367,0.316,0.8,31.5,0.6095238095238095,15.9,8.1,1.5,0.7,1.7,1.5,0.54,0.0,0.665,30.9,0.8543689320388349,6.9,7.3,1.1,0.7,2.2,1.1,0.629,0.0,0.612,21.9,0.7808219178082191,5.2,2.9,1.2,1.2,0.5,1.4,0.31,0.359,0.733,21.7,0.4423963133640552,4.7,1.5,2.3,0.5,0.1,1.2,0.352,0.304,0.621,20.7,0.38164251207729466,6.2,2.6,0.5,1.1,0.5,0.8,0.348,0.304,0.75,20.5,0.4926829268292683
2014-15,WAS,1610612764,2,Second Round Exit,0.611,99.7,44.1,24.4,7.4,4.7,15.0,0.471,0.374,0.743,2.4,33.0,21.0,103.5,100.0,3.5,95.7,0.4680666666666667,0.625,17.4,4.5,10.1,1.9,0.5,3.7,0.46,0.31,0.765,35.7,0.8599439775910364,15.0,3.8,3.0,1.2,0.3,2.0,0.423,0.436,0.811,33.4,0.6377245508982037,11.6,8.1,1.1,0.5,1.3,1.4,0.537,0.0,0.705,29.2,0.7260273972602741,12.5,4.3,2.0,0.7,0.4,1.3,0.451,0.384,0.78,26.8,0.6940298507462686,11.4,5.1,2.0,1.1,0.4,1.7,0.527,0.2,0.606,25.3,0.7233201581027668,8.2,6.8,0.9,0.5,0.4,0.8,0.464,0.0,0.768,21.7,0.737327188940092,8.8,2.7,0.9,0.4,0.3,0.7,0.45,0.429,0.783,21.1,0.5876777251184835,5.6,2.8,0.9,0.4,0.4,0.6,0.46,0.333,0.736,18.0,0.5277777777777778
2015-16,ATL,1610612737,2,Second Round Exit,0.564,102.4,41.2,25.3,9.5,5.5,15.1,0.46,0.348,0.787,2.7,31.0,24.0,103.1,99.8,3.3,99.2,0.4854,0.875,17.7,8.6,3.3,1.9,1.4,2.4,0.486,0.324,0.766,32.4,0.9413580246913581,15.3,6.9,3.1,0.8,1.5,1.3,0.507,0.34,0.778,31.6,0.8322784810126583,9.3,3.5,2.2,0.9,0.5,1.4,0.428,0.387,0.826,30.1,0.4983388704318936,15.1,2.7,5.5,1.3,0.3,2.8,0.432,0.408,0.849,28.6,0.7727272727272727,12.4,5.0,2.4,1.3,0.4,1.9,0.45,0.39,0.83,28.5,0.687719298245614,6.8,4.5,1.4,1.2,0.5,0.9,0.518,0.309,0.646,23.7,0.569620253164557,10.7,2.8,4.5,1.0,0.1,2.1,0.413,0.333,0.788,20.7,0.821256038647343,6.4,4.1,0.6,0.1,0.5,0.7,0.405,0.343,0.935,16.6,0.6626506024096385
