SEASON,TEAM,TEAM_ID,PLAYOFF_RESULT,PLAYOFF_LABEL,TEAM_W_PCT,TEAM_PTS,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_FG_PCT,TEAM_FG3_PCT,TEAM_FT_PCT,TEAM_PLUS_MINUS,TEAM_W,TEAM_L,TEAM_E_OFF_RATING,TEAM_E_DEF_RATING,TEAM_E_NET_RATING,TEAM_E_PACE,CONF_STRENGTH,ROSTER_CONTINUITY,P1_PTS,P1_REB,P1_AST,P1_STL,P1_BLK,P1_TOV,P1_FG_PCT,P1_FG3_PCT,P1_FT_PCT,P1_MIN,P1_PER_APPROX,P2_PTS,P2_REB,P2_AST,P2_STL,P2_BLK,P2_TOV,P2_FG_PCT,P2_FG3_PCT,P2_FT_PCT,P2_MIN,P2_PER_APPROX,P3_PTS,P3_REB,P3_AST,P3_STL,P3_BLK,P3_TOV,P3_FG_PCT,P3_FG3_PCT,P3_FT_PCT,P3_MIN,P3_PER_APPROX,P4_PTS,P4_REB,P4_AST,P4_STL,P4_BLK,P4_TOV,P4_FG_PCT,P4_FG3_PCT,P4_FT_PCT,P4_MIN,P4_PER_APPROX,P5_PTS,P5_REB,P5_AST,P5_STL,P5_BLK,P5_TOV,P5_FG_PCT,P5_FG3_PCT,P5_FT_PCT,P5_MIN,P5_PER_APPROX,P6_PTS,P6_REB,P6_AST,P6_STL,P6_BLK,P6_TOV,P6_FG_PCT,P6_FG3_PCT,P6_FT_PCT,P6_MIN,P6_PER_APPROX,P7_PTS,P7_REB,P7_AST,P7_STL,P7_BLK,P7_TOV,P7_FG_PCT,P7_FG3_PCT,P7_FT_PCT,P7_MIN,P7_PER_APPROX,P8_PTS,P8_REB,P8_AST,P8_STL,P8_BLK,P8_TOV,P8_FG_PCT,P8_FG3_PCT,P8_FT_PCT,P8_MIN,P8_PER_APPROX
2014-15,BOS,1610612738,1,First Round Exit,0.488,101.4,43.8,24.5,8.2,3.6,13.8,0.443,0.327,0.754,0.2,40.0,42.0,101.7,101.6,0.2,98.7,0.4690666666666666,0.5,13.9,3.1,1.8,1.1,0.2,1.4,0.428,0.352,0.79,31.5,0.5936507936507938,9.5,5.1,5.5,1.0,0.2,2.4,0.429,0.277,0.752,27.6,0.6847826086956522,7.8,3.3,3.1,1.5,0.3,1.3,0.367,0.335,0.646,27.0,0.5444444444444444,13.3,7.6,2.3,0.8,0.7,1.3,0.439,0.283,0.744,27.0,0.8666666666666666,16.4,2.3,4.2,0.9,0.1,2.1,0.421,0.373,0.868,25.8,0.8449612403100774,10.6,4.9,1.3,0.5,0.4,1.0,0.504,0.281,0.79,23.5,0.7106382978723403,10.3,4.7,1.7,1.0,0.6,1.5,0.475,0.349,0.684,22.2,0.7567567567567568,10.2,5.7,1.4,0.2,0.6,0.9,0.549,0.0,0.823,21.1,0.815165876777251
2014-15,BKN,1610612751,1,First Round Exit,0.463,98.0,42.4,20.9,7.0,4.1,13.8,0.451,0.331,0.748,-2.9,38.0,44.0,101.9,104.9,-3.0,95.0,0.4690666666666666,0.625,14.4,4.8,3.7,0.7,0.2,1.7,0.435,0.359,0.801,34.9,0.6332378223495702,14.1,5.4,2.3,1.6,0.3,1.5,0.466,0.33,0.655,32.0,0.6937500000000001,13.0,3.5,6.6,0.9,0.3,2.3,0.387,0.367,0.834,31.1,0.7073954983922829,17.2,7.4,0.7,0.6,1.8,1.4,0.513,0.1,0.814,29.2,0.9006849315068495,12.0,3.1,4.7,0.9,0.2,2.4,0.439,0.267,0.881,28.0,0.6607142857142857,9.0,2.7,0.9,0.4,0.1,1.0,0.453,0.355,0.821,23.8,0.5084033613445378,7.4,2.8,1.1,0.8,0.1,0.8,0.443,0.348,0.812,23.6,0.483050847457627,8.5,4.9,1.2,0.4,0.4,1.3,0.382,0.321,0.717,22.3,0.632286995515695
2014-15,CHA,1610612766,0,Missed Playoffs,0.402,94.2,44.1,20.2,6.1,5.5,11.9,0.42,0.318,0.748,-3.2,33.0,49.0,97.6,100.9,-3.3,95.4,0.4690666666666666,0.625,17.3,3.5,5.1,1.4,0.5,1.6,0.385,0.304,0.827,34.2,0.766081871345029,16.6,8.4,1.7,0.7,1.3,1.0,0.481,0.4,0.655,30.6,0.9052287581699344,14.2,2.6,6.2,0.7,0.2,2.5,0.397,0.342,0.872,29.1,0.7353951890034364,12.1,3.4,2.6,0.6,0.3,1.4,0.437,0.331,0.848,28.9,0.6089965397923878,10.9,7.6,1.4,0.5,0.7,1.1,0.465,0.0,0.701,28.9,0.6920415224913494,7.4,4.9,1.3,0.9,0.5,0.8,0.424,0.358,0.713,26.1,0.5440613026819924,8.2,4.5,3.9,0.6,0.1,2.1,0.376,0.171,0.627,25.8,0.5891472868217055,7.6,5.8,1.6,0.5,0.8,1.0,0.461,1.0,0.774,24.0,0.6374999999999998
2014-15,CHI,1610612741,2,Second Round Exit,0.61,100.8,45.7,21.7,6.3,5.8,14.0,0.442,0.353,0.783,3.0,50.0,32.0,104.7,101.6,3.1,95.3,0.4690666666666666,0.75,20.0,5.8,3.3,1.8,0.6,1.4,0.462,0.378,0.834,38.7,0.7777777777777779,18.5,11.8,2.7,0.3,1.9,2.0,0.494,0.462,0.803,34.4,0.9651162790697674,7.2,9.6,4.7,0.7,1.1,1.8,0.445,0.0,0.603,30.6,0.7026143790849673,17.7,3.2,4.9,0.7,0.3,3.2,0.405,0.28,0.813,30.0,0.7866666666666666,9.4,3.9,1.8,0.6,0.3,1.0,0.435,0.407,0.805,29.2,0.5136986301369864,10.3,6.4,1.1,0.6,1.2,1.2,0.502,0.0,0.717,27.3,0.6739926739926742,5.7,1.8,2.2,0.7,0.2,1.1,0.373,0.345,0.7,24.4,0.3893442622950819,11.6,2.0,3.2,0.7,0.2,1.9,0.421,0.387,0.833,23.0,0.6869565217391304
2014-15,CLE,1610612739,4,Finals Loss,0.646,103.1,43.0,22.1,7.4,4.1,14.3,0.458,0.367,0.751,4.5,53.0,29.0,107.7,103.1,4.7,95.2,0.4690666666666666,0.375,21.7,3.2,5.2,1.5,0.3,2.5,0.468,0.415,0.863,36.4,0.8076923076923077,25.3,6.0,7.4,1.6,0.7,3.9,0.488,0.354,0.71,36.1,1.027700831024931,16.4,9.7,2.2,0.7,0.5,1.6,0.434,0.367,0.804,33.8,0.8254437869822484,12.1,3.1,2.8,1.2,0.3,1.4,0.417,0.383,0.75,29.7,0.6094276094276095,8.5,8.0,0.5,0.4,0.7,1.0,0.547,0.0,0.641,26.8,0.6380597014925372,9.7,7.3,0.7,0.4,1.2,1.4,0.555,0.333,0.718,25.3,0.7075098814229248,8.0,3.6,2.2,1.3,0.3,1.5,0.41,0.342,0.672,24.9,0.5582329317269078,9.8,6.5,1.3,0.7,0.6,1.3,0.555,0.0,0.733,24.4,0.7213114754098362
2014-15,DAL,1610612742,1,First Round Exit,0.61,105.2,42.3,22.5,8.1,4.5,13.0,0.463,0.352,0.752,2.9,50.0,32.0,107.2,104.2,3.0,97.2,0.5310000000000001,0.375,18.9,2.4,4.1,1.9,0.3,2.5,0.445,0.285,0.752,33.7,0.7448071216617209,15.7,4.9,2.4,1.0,0.3,1.5,0.462,0.38,0.72,33.1,0.6888217522658611,10.3,11.5,1.1,0.6,1.2,1.4,0.666,0.0,0.72,30.5,0.7639344262295084,8.9,5.5,7.9,1.3,0.1,3.1,0.426,0.314,0.397,29.7,0.6936026936026937,17.3,5.9,1.9,0.5,0.4,1.1,0.459,0.38,0.882,29.6,0.8412162162162161,8.8,1.8,3.1,1.0,0.2,1.1,0.418,0.357,0.815,22.2,0.6216216216216217,11.5,5.6,0.8,0.5,0.6,1.3,0.557,0.0,0.72,21.1,0.8388625592417063,5.6,4.6,0.8,0.9,0.8,0.7,0.412,0.274,0.712,18.5,0.6486486486486488
2014-15,DEN,1610612743,0,Missed Playoffs,0.366,101.5,44.7,21.8,7.8,4.5,14.2,0.433,0.325,0.734,-3.5,30.0,52.0,101.6,105.2,-3.6,98.8,0.5310000000000001,0.625,15.2,3.1,9.6,1.2,0.1,2.5,0.436,0.341,0.73,35.5,0.752112676056338,13.9,6.1,1.7,0.7,0.4,1.4,0.429,0.342,0.775,31.7,0.6750788643533123,12.6,8.9,1.2,0.8,0.8,1.6,0.507,0.125,0.691,27.8,0.816546762589928,12.4,3.7,1.4,0.8,0.3,1.0,0.401,0.355,0.895,24.2,0.7272727272727274,8.3,2.3,4.0,0.7,0.1,1.7,0.407,0.345,0.667,22.3,0.6143497757847534,8.7,1.7,2.4,0.7,0.2,1.2,0.368,0.357,0.818,21.7,0.576036866359447,7.6,6.2,0.8,0.5,0.5,1.3,0.475,0.0,0.577,19.3,0.7409326424870466,6.9,6.2,0.8,0.8,1.1,1.4,0.446,0.0,0.636,17.8,0.8089887640449439
2014-15,DET,1610612765,0,Missed Playoffs,0.39,98.5,44.9,21.6,7.6,4.7,13.4,0.432,0.344,0.703,-1.0,32.0,50.0,102.3,103.3,-1.0,95.5,0.4690666666666666,0.5,12.7,3.1,1.3,1.1,0.2,1.1,0.401,0.345,0.696,31.5,0.5492063492063491,15.9,10.2,2.1,1.1,0.5,2.2,0.496,0.0,0.75,31.0,0.8903225806451615,13.8,13.5,0.7,0.9,1.9,1.5,0.514,0.0,0.389,30.5,0.960655737704918,14.5,4.2,6.0,0.8,0.1,2.4,0.434,0.299,0.83,29.5,0.7864406779661018,15.4,2.5,6.6,1.1,0.1,2.2,0.401,0.36,0.839,28.6,0.8216783216783218,11.1,1.7,1.3,1.0,0.1,1.0,0.416,0.349,0.906,24.4,0.5819672131147541,7.5,3.6,1.6,0.5,0.3,0.6,0.44,0.463,0.754,24.1,0.5352697095435685,5.9,2.5,1.0,0.6,0.1,0.6,0.407,0.379,0.902,20.8,0.4567307692307692
2014-15,GSW,1610612744,5,Champion,0.817,110.0,44.7,27.4,9.3,6.0,14.5,0.478,0.398,0.768,10.1,67.0,15.0,109.7,99.6,10.1,100.0,0.5310000000000001,0.875,23.8,4.3,7.7,2.0,0.2,3.1,0.487,0.443,0.914,32.7,1.067278287461774,21.7,3.2,2.9,1.1,0.8,1.9,0.463,0.439,0.879,31.9,0.871473354231975,11.7,8.2,3.7,1.6,1.3,1.7,0.443,0.337,0.66,31.5,0.7873015873015873,10.1,5.5,1.4,0.7,0.2,0.9,0.482,0.405,0.72,28.3,0.6007067137809187,7.8,3.3,3.0,1.2,0.3,1.1,0.466,0.349,0.596,26.9,0.5390334572490707,6.3,8.1,2.7,0.6,1.7,1.6,0.563,0.0,0.524,23.6,0.7542372881355931,5.9,2.3,3.3,0.6,0.3,1.3,0.5,0.0,0.714,18.8,0.5904255319148936,7.9,5.2,1.7,0.6,0.5,1.0,0.511,0.0,0.654,18.5,0.8054054054054054
2014-15,HOU,1610612745,3,Conference Finals,0.683,103.9,43.7,22.2,9.5,5.0,16.7,0.444,0.348,0.715,3.4,56.0,26.0,104.2,100.8,3.4,99.1,0.5310000000000001,0.625,27.4,5.7,7.0,1.9,0.7,4.0,0.44,0.375,0.868,36.8,1.0516304347826089,12.8,5.6,2.5,1.9,0.2,1.7,0.402,0.35,0.853,35.7,0.5966386554621848,10.1,4.2,3.4,1.1,0.4,1.5,0.383,0.356,0.75,30.8,0.5746753246753247,15.8,10.5,1.2,0.7,1.3,2.8,0.593,0.5,0.528,29.8,0.8959731543624161,12.0,5.9,1.8,0.8,0.5,1.7,0.504,0.368,0.602,28.7,0.6724738675958188,12.4,6.4,3.3,1.0,1.4,2.5,0.419,0.316,0.498,27.7,0.7942238267148015,11.7,6.7,1.1,0.5,1.8,1.1,0.528,0.351,0.606,27.0,0.7666666666666666,11.5,3.7,2.2,1.4,0.2,1.6,0.426,0.268,0.743,26.1,0.6666666666666664
2014-15,IND,1610612754,0,Missed Playoffs,0.463,97.3,44.9,21.4,6.2,4.6,14.0,0.439,0.352,0.756,0.3,38.0,44.0,100.8,100.5,0.3,95.7,0.4690666666666666,0.75,16.1,4.2,5.1,1.0,0.3,1.6,0.477,0.358,0.79,29.5,0.8508474576271186,8.9,3.8,2.2,0.8,0.2,1.4,0.396,0.327,0.824,29.0,0.4999999999999999,11.7,6.8,3.4,0.7,0.7,1.8,0.471,0.2,0.739,28.7,0.749128919860627,12.6,3.5,3.1,0.8,0.1,1.7,0.44,0.39,0.819,26.4,0.6969696969696972,13.5,3.1,1.1,0.9,0.4,1.0,0.398,0.345,0.807,26.3,0.6844106463878327,10.6,7.1,1.1,0.2,1.6,1.4,0.446,0.0,0.824,25.3,0.7588932806324111,10.0,2.9,3.6,1.0,0.2,1.8,0.434,0.4,0.826,24.9,0.6385542168674698,7.4,2.7,3.6,0.4,0.0,1.2,0.408,0.313,0.779,20.9,0.6172248803827752
2014-15,LAC,1610612746,2,Second Round Exit,0.683,106.7,42.6,24.8,7.8,5.0,12.3,0.473,0.376,0.71,6.6,56.0,26.0,109.8,103.1,6.8,96.9,0.5310000000000001,0.75,21.9,7.6,5.3,0.9,0.5,2.3,0.502,0.4,0.728,35.2,0.9630681818181815,19.1,4.6,10.2,1.9,0.2,2.3,0.485,0.398,0.9,34.8,0.9683908045977015,11.5,15.0,0.7,1.0,2.2,1.3,0.71,0.25,0.397,34.4,0.8459302325581395,16.4,2.1,1.8,0.5,0.1,1.2,0.477,0.437,0.901,30.9,0.6375404530744337,10.1,4.0,1.5,0.9,0.7,1.1,0.444,0.362,0.779,29.9,0.5384615384615384,15.8,1.9,2.5,0.9,0.2,1.4,0.396,0.327,0.901,26.6,0.7481203007518796,7.0,2.0,2.0,0.6,0.2,0.9,0.409,0.298,0.675,20.6,0.5291262135922329,5.8,3.5,1.2,0.3,0.7,0.8,0.393,0.313,0.647,17.5,0.6114285714285714
2014-15,LAL,1610612747,0,Missed Playoffs,0.256,98.5,43.9,20.9,7.0,4.5,13.2,0.435,0.344,0.741,-6.8,21.0,61.0,100.8,107.9,-7.0,96.4,0.5310000000000001,0.375,11.0,4.5,4.0,1.5,0.0,3.0,0.3,0.2,0.4,36.9,0.4878048780487805,22.3,5.7,5.6,1.3,0.2,3.7,0.373,0.293,0.813,34.5,0.910144927536232,11.9,1.9,2.1,0.6,0.1,1.7,0.412,0.371,0.753,29.9,0.4983277591973245,9.9,4.2,1.6,0.8,0.6,1.1,0.414,0.351,0.804,29.5,0.5423728813559322,12.0,7.9,1.5,0.5,0.7,1.5,0.459,0.273,0.738,26.8,0.7873134328358208,10.0,3.2,1.6,0.5,0.0,0.8,0.412,0.37,0.813,25.8,0.5620155038759689,11.2,2.6,4.6,1.1,0.4,2.2,0.424,0.369,0.795,25.8,0.686046511627907,11.9,3.2,3.5,0.9,0.2,1.6,0.448,0.314,0.829,25.0,0.7239999999999999
2014-15,MEM,1610612763,2,Second Round Exit,0.671,98.3,42.6,21.7,8.5,4.2,13.3,0.458,0.339,0.773,3.2,55.0,27.0,103.1,99.7,3.4,94.3,0.5310000000000001,0.875,17.4,7.8,3.8,0.9,1.6,2.2,0.494,0.176,0.795,33.2,0.8825301204819277,16.1,10.5,2.2,1.0,0.2,2.2,0.487,0.35,0.765,32.4,0.8580246913580247,15.8,3.0,5.4,1.3,0.2,2.2,0.446,0.386,0.859,31.8,0.738993710691824,15.0,4.2,1.7,0.7,0.4,1.4,0.43,0.332,0.833,31.5,0.6539682539682539,10.1,2.3,2.0,1.0,0.2,1.0,0.448,0.402,0.86,30.6,0.4771241830065358,8.6,4.4,1.4,2.0,0.5,1.4,0.495,0.345,0.627,26.2,0.5916030534351144,7.7,1.8,2.8,0.6,0.1,1.1,0.487,0.268,0.853,18.9,0.6296296296296297,5.2,5.3,0.5,0.4,0.8,0.9,0.508,0.0,0.647,16.6,0.6807228915662651
2014-15,MIA,1610612748,0,Missed Playoffs,0.451,94.7,39.1,19.8,7.8,4.5,14.8,0.456,0.335,0.741,-2.6,37.0,45.0,101.5,104.3,-2.8,93.1,0.4690666666666666,0.5,21.1,7.0,2.2,0.9,0.6,2.2,0.46,0.375,0.772,35.4,0.8361581920903955,16.3,3.5,4.5,1.0,0.2,2.2,0.501,0.347,0.774,33.8,0.6893491124260356,14.0,5.2,1.9,0.9,0.3,1.5,0.469,0.355,0.761,33.6,0.619047619047619,21.5,3.5,4.8,1.2,0.3,3.4,0.47,0.284,0.768,31.8,0.8773584905660378,10.2,2.6,3.8,1.5,0.1,2.2,0.403,0.294,0.774,29.6,0.5405405405405405,7.3,3.4,1.2,1.0,0.4,1.0,0.345,0.341,0.778,26.1,0.4712643678160919,11.8,10.0,0.1,0.6,2.6,1.2,0.628,0.0,0.5,23.8,1.0042016806722691,8.8,3.7,1.3,0.6,0.5,1.5,0.434,0.235,0.769,21.0,0.6380952380952382
2014-15,MIL,1610612749,1,First Round Exit,0.5,97.8,42.1,23.6,9.6,4.9,16.7,0.459,0.363,0.757,0.4,41.0,41.0,100.5,100.1,0.4,96.1,0.4690666666666666,0.625,14.6,5.3,6.7,1.7,0.5,3.8,0.396,0.235,0.694,32.6,0.7668711656441717,12.7,6.7,2.6,0.9,1.0,2.1,0.491,0.159,0.741,31.4,0.6942675159235668,13.4,4.4,2.3,1.5,0.1,1.4,0.467,0.407,0.859,30.1,0.6744186046511629,12.3,5.5,1.7,1.2,0.2,1.9,0.49,0.25,0.697,29.5,0.6440677966101694,11.4,2.6,2.8,0.8,0.3,1.8,0.422,0.357,0.827,23.9,0.6736401673640169,7.2,3.1,1.8,1.0,0.2,0.9,0.468,0.385,0.716,23.8,0.5210084033613446,8.3,6.8,2.4,1.1,0.3,1.8,0.454,0.0,0.788,23.7,0.7215189873417722,11.5,4.8,1.0,0.6,0.3,0.8,0.472,0.389,0.645,22.7,0.7665198237885463
2014-15,MIN,1610612750,0,Missed Playoffs,0.195,97.8,40.9,21.6,8.1,4.0,15.0,0.438,0.332,0.776,-8.8,16.0,66.0,99.8,108.8,-9.0,97.3,0.5310000000000001,0.625,16.9,4.6,2.1,1.0,0.6,2.2,0.437,0.31,0.76,36.2,0.6353591160220995,20.0,3.6,2.3,0.8,0.0,1.9,0.427,0.393,0.881,33.4,0.7425149700598804,10.3,5.7,8.8,1.7,0.0,2.9,0.356,0.255,0.803,31.5,0.7492063492063492,9.7,8.3,2.0,1.0,1.7,1.7,0.506,0.167,0.783,30.0,0.7,12.5,7.5,0.9,0.6,0.4,1.4,0.424,0.0,0.837,26.3,0.779467680608365,10.1,2.8,3.6,0.7,0.1,2.5,0.422,0.341,0.842,24.7,0.5991902834008097,6.7,5.1,0.9,0.6,0.3,1.4,0.414,0.111,0.652,23.1,0.5281385281385281,13.5,4.1,1.2,0.5,0.2,0.9,0.489,0.392,0.717,22.8,0.8157894736842105
2014-15,NOP,1610612740,1,First Round Exit,0.549,99.4,43.5,22.0,6.7,6.2,13.3,0.457,0.37,0.751,0.8,45.0,37.0,105.4,104.6,0.8,93.8,0.5310000000000001,0.625,24.4,10.2,2.2,1.5,2.9,1.4,0.535,0.083,0.805,36.1,1.1024930747922437,16.6,5.3,6.6,1.3,0.5,3.1,0.447,0.304,0.694,34.0,0.7999999999999999,13.4,2.6,3.8,0.8,0.2,2.0,0.411,0.448,0.805,33.1,0.56797583081571,14.8,3.4,6.9,1.6,0.6,2.3,0.446,0.378,0.855,32.6,0.7668711656441719,13.7,4.8,0.9,0.5,0.3,1.0,0.399,0.34,0.854,27.5,0.6981818181818181,7.3,9.8,0.9,0.4,0.7,1.3,0.517,0.0,0.582,26.1,0.6819923371647508,5.2,3.9,0.8,0.7,0.6,0.5,0.457,0.1,0.617,25.0,0.428,7.6,2.1,3.4,0.8,0.2,1.3,0.412,0.313,0.716,24.4,0.5245901639344263
2014-15,NYK,1610612752,0,Missed Playoffs,0.207,91.9,40.4,21.3,7.0,4.7,14.7,0.428,0.347,0.769,-9.3,17.0,65.0,97.1,107.0,-9.8,93.8,0.4690666666666666,0.375,24.2,6.6,3.1,1.0,0.4,2.2,0.444,0.341,0.797,35.7,0.9271708683473388,11.8,4.2,3.3,1.2,0.3,1.4,0.399,0.352,0.808,32.4,0.5987654320987655,9.1,3.0,4.7,0.7,0.0,1.8,0.415,0.415,0.906,30.2,0.5198675496688742,14.8,4.4,1.6,0.1,0.9,1.4,0.454,0.366,0.813,27.1,0.7527675276752769,6.2,2.3,3.0,1.2,0.1,1.1,0.433,0.302,0.782,24.5,0.4775510204081632,11.5,2.2,1.8,0.3,0.2,1.2,0.389,0.342,0.801,24.0,0.6166666666666667,7.1,3.1,1.1,0.6,0.1,1.2,0.412,0.318,0.727,24.0,0.4499999999999999,8.0,4.0,1.7,0.4,0.5,1.3,0.434,0.357,0.83,21.8,0.610091743119266
2014-15,OKC,1610612760,0,Missed Playoffs,0.549,104.0,47.5,20.5,7.3,5.5,14.7,0.447,0.339,0.754,2.2,45.0,37.0,104.5,102.3,2.2,98.8,0.5310000000000001,0.5,28.1,7.3,8.6,2.1,0.2,4.4,0.426,0.299,0.835,34.4,1.2180232558139537,25.4,6.6,4.1,0.9,0.9,2.7,0.51,0.403,0.854,33.8,1.0414201183431953,14.3,7.8,0.9,0.5,2.4,1.5,0.476,0.376,0.836,33.1,0.7371601208459214,15.5,8.9,0.7,0.5,0.4,1.9,0.519,0.356,0.782,28.5,0.8456140350877193,11.8,2.4,2.0,1.1,0.3,1.4,0.396,0.297,0.68,27.6,0.5869565217391306,7.7,7.5,0.9,0.5,1.2,1.4,0.544,0.0,0.502,25.3,0.6482213438735177,10.7,2.6,0.8,0.7,0.1,0.5,0.463,0.434,0.888,24.4,0.5901639344262295,9.5,2.0,4.3,0.6,0.0,1.8,0.399,0.337,0.868,23.9,0.6108786610878663
2014-15,ORL,1610612753,0,Missed Playoffs,0.305,95.7,41.8,20.6,7.9,3.8,14.9,0.453,0.347,0.729,-5.7,25.0,57.0,99.6,105.5,-6.0,95.7,0.4690666666666666,0.375,17.9,4.2,4.1,1.7,0.3,2.8,0.436,0.339,0.819,35.7,0.7114845938375348,17.1,6.3,1.8,1.0,0.5,1.7,0.466,0.364,0.788,34.8,0.7183908045977013,19.3,10.9,2.0,0.7,0.7,2.0,0.523,0.333,0.752,34.2,0.9239766081871348,8.9,4.3,6.5,1.7,0.2,2.5,0.425,0.262,0.551,30.3,0.6303630363036303,12.0,2.6,2.1,0.7,0.0,1.4,0.44,0.378,0.728,28.6,0.5594405594405594,7.3,3.9,1.3,0.6,0.5,1.0,0.392,0.393,0.886,24.9,0.5060240963855421,5.9,1.5,1.3,0.5,0.1,0.9,0.386,0.347,0.824,18.3,0.4590163934426229,5.2,3.6,0.7,0.4,0.5,0.8,0.447,0.271,0.721,17.0,0.5647058823529412
2014-15,PHI,1610612755,0,Missed Playoffs,0.22,92.0,42.9,20.5,9.6,5.9,17.7,0.408,0.32,0.676,-9.0,18.0,64.0,93.0,102.1,-9.1,98.3,0.4690666666666666,0.25,9.9,8.1,1.7,1.8,1.9,1.9,0.462,0.0,0.609,30.8,0.698051948051948,16.9,2.9,5.2,1.6,0.3,3.8,0.403,0.261,0.667,29.8,0.7751677852348993,9.9,4.9,1.6,1.2,0.3,1.5,0.395,0.307,0.589,28.6,0.5734265734265734,13.5,4.5,1.5,1.4,0.4,1.8,0.396,0.374,0.82,27.9,0.6989247311827956,8.8,2.8,1.2,0.8,0.4,0.9,0.413,0.401,0.708,25.0,0.524,9.1,3.5,2.0,0.7,0.2,0.8,0.348,0.323,0.773,21.9,0.6712328767123287,6.3,3.0,1.2,0.6,1.0,1.3,0.352,0.314,0.591,21.2,0.5094339622641509,9.2,1.9,2.1,0.6,0.1,1.3,0.386,0.37,0.817,20.0,0.6299999999999999
2014-15,PHX,1610612756,0,Missed Playoffs,0.476,102.4,43.2,20.2,8.5,4.7,15.1,0.452,0.341,0.76,-0.9,39.0,43.0,102.9,103.8,-0.9,98.5,0.5310000000000001,0.75,17.0,5.2,6.1,1.6,0.6,3.4,0.447,0.324,0.8,34.6,0.7832369942196532,17.0,3.9,5.2,1.4,0.2,3.0,0.422,0.389,0.874,32.3,0.7647058823529411,15.3,6.2,2.3,1.2,0.5,2.1,0.465,0.318,0.763,31.5,0.7428571428571428,9.1,6.4,1.6,1.4,0.3,1.2,0.438,0.345,0.727,30.6,0.5751633986928105,10.4,4.8,1.6,0.8,0.2,0.9,0.434,0.358,0.628,25.2,0.6706349206349207,6.3,6.6,0.5,0.5,1.5,1.1,0.507,0.333,0.702,22.0,0.6499999999999999,6.3,2.7,0.6,0.4,0.2,0.8,0.401,0.357,0.757,20.4,0.4607843137254901,11.9,2.5,1.2,0.6,0.2,1.4,0.416,0.354,0.825,19.5,0.7692307692307692
2014-15,POR,1610612757,1,First Round Exit,0.622,102.8,45.9,21.9,6.4,4.5,13.6,0.45,0.362,0.801,4.2,51.0,31.0,105.5,101.2,4.3,96.5,0.5310000000000001,0.625,21.0,4.6,6.2,1.2,0.3,2.7,0.434,0.343,0.864,35.7,0.857142857142857,23.4,10.2,1.7,0.7,1.0,1.7,0.466,0.352,0.845,35.4,0.9971751412429378,15.9,3.7,2.3,1.3,0.2,1.4,0.448,0.389,0.752,33.7,0.6528189910979229,9.4,5.9,4.8,1.1,0.6,1.9,0.4,0.324,0.857,33.5,0.5940298507462688,13.3,3.2,1.7,0.5,0.1,1.5,0.424,0.354,0.843,32.1,0.5389408099688473,9.6,6.7,0.9,0.3,1.4,1.2,0.535,0.0,0.772,27.8,0.6366906474820143,5.2,2.5,5.5,0.7,0.0,2.3,0.344,0.294,0.476,21.8,0.5321100917431192,8.6,6.5,0.9,0.2,0.7,1.5,0.515,0.0,0.706,18.9,0.8148148148148148
2014-15,SAC,1610612758,0,Missed Playoffs,0.354,101.3,44.2,20.3,6.7,4.0,16.3,0.455,0.341,0.762,-3.7,29.0,53.0,102.5,106.2,-3.7,98.0,0.5310000000000001,0.75,21.1,5.9,3.7,1.0,0.6,2.7,0.455,0.359,0.858,35.4,0.8361581920903954,16.1,3.2,5.6,1.5,0.3,2.5,0.473,0.373,0.788,34.8,0.6954022988505747,24.1,12.7,3.6,1.5,1.7,4.3,0.467,0.25,0.782,34.1,1.152492668621701,12.1,2.9,1.7,0.9,0.2,1.7,0.437,0.358,0.813,32.6,0.4938650306748465,6.1,6.5,1.0,0.4,0.7,1.0,0.47,0.0,0.622,24.6,0.556910569105691,8.9,3.9,1.5,0.5,0.1,1.3,0.489,0.402,0.733,21.1,0.6445497630331753,7.4,2.6,2.8,0.7,0.2,1.3,0.438,0.306,0.679,21.1,0.5876777251184833,8.3,2.7,0.7,0.5,0.1,0.8,0.447,0.314,0.684,19.8,0.5808080808080807
2014-15,SAS,1610612759,1,First Round Exit,0.671,103.2,43.6,24.4,8.0,5.4,14.0,0.468,0.367,0.78,6.2,55.0,27.0,106.2,99.8,6.4,95.8,0.5310000000000001,1.0,16.5,7.2,2.5,2.3,0.8,1.5,0.479,0.349,0.802,31.8,0.8742138364779874,13.9,9.1,3.0,0.8,2.0,1.7,0.512,0.286,0.74,28.9,0.9377162629757786,14.4,1.9,4.9,0.6,0.0,2.1,0.486,0.427,0.783,28.7,0.6864111498257841,11.7,4.2,2.0,1.2,1.1,1.1,0.436,0.418,0.874,28.5,0.6701754385964912,8.7,4.3,2.9,0.4,0.3,1.6,0.46,0.32,0.774,24.5,0.6122448979591838,10.5,3.0,4.2,1.0,0.3,2.2,0.426,0.345,0.721,22.7,0.7400881057268723,9.2,2.5,1.5,0.5,0.0,1.0,0.423,0.374,0.848,22.4,0.5669642857142857,8.2,4.8,1.5,0.7,0.7,1.2,0.558,0.0,0.75,19.8,0.7424242424242423
